Sensor,Time Point,value
VC21410975,2022-03-28 15:00:00,422.84
VC21410975,2022-03-28 16:00:00,420.23
VC21410975,2022-03-28 17:00:00,414.84
VC21410975,2022-03-28 18:00:00,409.48
VC21410975,2022-03-28 19:00:00,406.8
VC21410975,2022-03-28 20:00:00,404.25
VC21410975,2022-03-28 21:00:00,401.68
VC21410975,2022-03-28 22:00:00,400.94
VC21410975,2022-03-28 23:00:00,400.82
VC21410975,2022-03-29 00:00:00,400.41
VC21410975,2022-03-29 01:00:00,399.83
VC21410975,2022-03-29 02:00:00,398.78
VC21410975,2022-03-29 03:00:00,399.25
VC21410975,2022-03-29 04:00:00,399.46
VC21410975,2022-03-29 05:00:00,403.66
VC21410975,2022-03-29 06:00:00,407.14
VC21410975,2022-03-29 07:00:00,411.24
VC21410975,2022-03-29 08:00:00,418.55
VC21410975,2022-03-29 09:00:00,426.04
VC21410975,2022-03-29 10:00:00,432.3
VC21410975,2022-03-29 11:00:00,437.76
VC21410975,2022-03-29 12:00:00,438.04
VC21410975,2022-03-29 13:00:00,438.87
VC21410975,2022-03-29 14:00:00,440.09
VC21410975,2022-03-29 15:00:00,440.61
VC21410975,2022-03-29 16:00:00,436.35
VC21410975,2022-03-29 17:00:00,428.87
VC21410975,2022-03-29 18:00:00,422.58
VC21410975,2022-03-29 19:00:00,419.36
VC21410975,2022-03-29 20:00:00,416.92
VC21410975,2022-03-29 21:00:00,417.3
VC21410975,2022-03-29 22:00:00,421.3
VC21410975,2022-03-29 23:00:00,425.83
VC21410975,2022-03-30 00:00:00,436.23
VC21410975,2022-03-30 01:00:00,442.92
VC21410975,2022-03-30 02:00:00,444.38
VC21410975,2022-03-30 03:00:00,452.32
VC21410975,2022-03-30 04:00:00,470.48
VC21410975,2022-03-30 05:00:00,487.02
VC21410975,2022-03-30 06:00:00,507.98
VC21410975,2022-03-30 07:00:00,529.44
VC21410975,2022-03-30 08:00:00,543.11
VC21410975,2022-03-30 09:00:00,549.85
VC21410975,2022-03-30 10:00:00,543.66
VC21410975,2022-03-30 11:00:00,519.76
VC21410975,2022-03-30 12:00:00,495.18
VC21410975,2022-03-30 13:00:00,474.0
VC21410975,2022-03-30 14:00:00,454.79
VC21410975,2022-03-30 15:00:00,447.68
VC21410975,2022-03-30 16:00:00,440.39
VC21410975,2022-03-30 17:00:00,430.81
VC21410975,2022-03-30 18:00:00,422.21
VC21410975,2022-03-30 19:00:00,414.21
VC21410975,2022-03-30 20:00:00,409.9
VC21410975,2022-03-30 21:00:00,405.8
VC21410975,2022-03-30 22:00:00,402.51
VC21410975,2022-03-30 23:00:00,403.05
VC21410975,2022-03-31 00:00:00,405.19
VC21410975,2022-03-31 01:00:00,405.49
VC21410975,2022-03-31 02:00:00,404.01
VC21410975,2022-03-31 03:00:00,403.25
VC21410975,2022-03-31 04:00:00,403.12
VC21410975,2022-03-31 05:00:00,408.66
VC21410975,2022-03-31 06:00:00,408.04
VC21410975,2022-03-31 07:00:00,407.58
VC21410975,2022-03-31 08:00:00,402.08
VC21410975,2022-03-31 09:00:00,401.12
VC21410975,2022-03-31 10:00:00,398.87
VC21410975,2022-03-31 11:00:00,397.28
VC21410975,2022-03-31 12:00:00,395.08
VC21410975,2022-03-31 13:00:00,394.48
VC21410975,2022-03-31 14:00:00,393.53
VC21410975,2022-03-31 15:00:00,392.6
VC21410975,2022-03-31 16:00:00,391.75
VC21410975,2022-03-31 17:00:00,391.11
VC21410975,2022-03-31 18:00:00,391.16
VC21410975,2022-03-31 19:00:00,398.68
VC21410975,2022-03-31 20:00:00,406.03
VC21410975,2022-03-31 21:00:00,408.67
VC21410975,2022-03-31 22:00:00,409.73
VC21410975,2022-03-31 23:00:00,411.29
VC21410975,2022-04-01 00:00:00,413.65
VC21410975,2022-04-01 01:00:00,415.56
VC21410975,2022-04-01 02:00:00,415.57
VC21410975,2022-04-01 03:00:00,418.6
VC21410975,2022-04-01 04:00:00,418.54
VC21410975,2022-04-01 05:00:00,418.62
VC21410975,2022-04-01 06:00:00,420.67
VC21410975,2022-04-01 07:00:00,425.08
VC21410975,2022-04-01 08:00:00,424.74
VC21410975,2022-04-01 09:00:00,425.54
VC21410975,2022-04-01 10:00:00,423.49
VC21410975,2022-04-01 11:00:00,421.84
VC21410975,2022-04-01 12:00:00,421.47
VC21410975,2022-04-01 13:00:00,421.22
VC21410975,2022-04-01 14:00:00,419.79
VC21410975,2022-04-01 15:00:00,418.38
VC21410975,2022-04-01 16:00:00,417.64
VC21410975,2022-04-01 17:00:00,417.04
VC21410975,2022-04-01 18:00:00,417.54
VC21410975,2022-04-01 19:00:00,416.29
VC21410975,2022-04-01 20:00:00,414.74
VC21410975,2022-04-01 21:00:00,414.48
VC21410975,2022-04-01 22:00:00,414.91
VC21410975,2022-04-01 23:00:00,415.56
VC21410975,2022-04-02 00:00:00,414.79
VC21410975,2022-04-02 01:00:00,414.07
VC21410975,2022-04-02 02:00:00,412.98
VC21410975,2022-04-02 03:00:00,414.25
VC21410975,2022-04-02 04:00:00,413.88
VC21410975,2022-04-02 05:00:00,413.78
VC21410975,2022-04-02 06:00:00,415.03
VC21410975,2022-04-02 07:00:00,418.05
VC21410975,2022-04-02 08:00:00,418.86
VC21410975,2022-04-02 09:00:00,417.18
VC21410975,2022-04-02 10:00:00,415.01
VC21410975,2022-04-02 11:00:00,414.45
VC21410975,2022-04-02 12:00:00,416.83
VC21410975,2022-04-02 13:00:00,414.74
VC21410975,2022-04-02 14:00:00,413.65
VC21410975,2022-04-02 15:00:00,414.99
VC21410975,2022-04-02 16:00:00,414.03
VC21410975,2022-04-02 17:00:00,413.65
VC21410975,2022-04-02 18:00:00,411.77
VC21410975,2022-04-02 19:00:00,409.82
VC21410975,2022-04-02 20:00:00,409.95
VC21410975,2022-04-02 21:00:00,414.37
VC21410975,2022-04-02 22:00:00,414.47
VC21410975,2022-04-02 23:00:00,413.35
VC21410975,2022-04-03 00:00:00,411.52
VC21410975,2022-04-03 01:00:00,410.3
VC21410975,2022-04-03 02:00:00,409.6
VC21410975,2022-04-03 03:00:00,409.72
VC21410975,2022-04-03 04:00:00,410.73
VC21410975,2022-04-03 05:00:00,411.69
VC21410975,2022-04-03 06:00:00,413.58
VC21410975,2022-04-03 07:00:00,417.38
VC21410975,2022-04-03 08:00:00,418.9
VC21410975,2022-04-03 09:00:00,419.04
VC21410975,2022-04-03 10:00:00,418.82
VC21410975,2022-04-03 11:00:00,416.38
VC21410975,2022-04-03 12:00:00,412.22
VC21410975,2022-04-03 13:00:00,410.95
VC21410975,2022-04-03 14:00:00,409.12
VC21410975,2022-04-03 15:00:00,411.57
VC21410975,2022-04-03 16:00:00,410.92
VC21410975,2022-04-03 17:00:00,409.91
VC21410975,2022-04-03 18:00:00,409.06
VC21410975,2022-04-03 19:00:00,409.14
VC21410975,2022-04-03 20:00:00,410.73
VC21410975,2022-04-03 21:00:00,411.73
VC21410975,2022-04-03 22:00:00,411.43
VC21410975,2022-04-03 23:00:00,413.26
VC21410975,2022-04-04 00:00:00,413.32
VC21410975,2022-04-04 01:00:00,413.54
VC21410975,2022-04-04 02:00:00,411.98
VC21410975,2022-04-04 03:00:00,411.62
VC21410975,2022-04-04 04:00:00,413.77
VC21410975,2022-04-04 05:00:00,418.53
VC21410975,2022-04-04 06:00:00,425.52
VC21410975,2022-04-04 07:00:00,434.17
VC21410975,2022-04-04 08:00:00,432.68
VC21410975,2022-04-04 09:00:00,426.66
VC21410975,2022-04-04 10:00:00,420.86
VC21410975,2022-04-04 11:00:00,419.13
VC21410975,2022-04-04 12:00:00,415.86
VC21410975,2022-04-04 13:00:00,416.93
VC21410975,2022-04-04 14:00:00,416.09
VC21410975,2022-04-04 15:00:00,414.98
VC21410975,2022-04-04 16:00:00,414.78
VC21410975,2022-04-04 17:00:00,412.95
VC21410975,2022-04-04 18:00:00,412.87
VC21410975,2022-04-04 19:00:00,413.58
VC21410975,2022-04-04 20:00:00,415.17
VC21410975,2022-04-04 21:00:00,417.31
VC21410975,2022-04-04 22:00:00,422.48
VC21410975,2022-04-04 23:00:00,423.54
VC21410975,2022-04-05 00:00:00,420.17
VC21410975,2022-04-05 01:00:00,417.99
VC21410975,2022-04-05 02:00:00,416.92
VC21410975,2022-04-05 03:00:00,415.39
VC21410975,2022-04-05 04:00:00,415.24
VC21410975,2022-04-05 05:00:00,414.65
VC21410975,2022-04-05 06:00:00,415.74
VC21410975,2022-04-05 07:00:00,419.97
VC21410975,2022-04-05 08:00:00,425.36
VC21410975,2022-04-05 09:00:00,428.53
VC21410975,2022-04-05 10:00:00,431.87
VC21410975,2022-04-05 11:00:00,434.21
VC21410975,2022-04-05 12:00:00,439.19
VC21410975,2022-04-05 13:00:00,437.28
VC21410975,2022-04-05 14:00:00,438.09
VC21410975,2022-04-05 15:00:00,438.38
VC21410975,2022-04-05 16:00:00,439.03
VC21410975,2022-04-05 17:00:00,431.23
VC21410975,2022-04-05 18:00:00,425.12
VC21410975,2022-04-05 19:00:00,420.57
VC21410975,2022-04-05 20:00:00,420.48
VC21410975,2022-04-05 21:00:00,419.85
VC21410975,2022-04-05 22:00:00,417.15
VC21410975,2022-04-05 23:00:00,414.6
VC21410975,2022-04-06 00:00:00,412.86
VC21410975,2022-04-06 01:00:00,411.51
VC21410975,2022-04-06 02:00:00,410.01
VC21410975,2022-04-06 03:00:00,409.11
VC21410975,2022-04-06 04:00:00,408.62
VC21410975,2022-04-06 05:00:00,409.84
VC21410975,2022-04-06 06:00:00,412.61
VC21410975,2022-04-06 07:00:00,416.93
VC21410975,2022-04-06 08:00:00,424.25
VC21410975,2022-04-06 09:00:00,430.95
VC21410975,2022-04-06 10:00:00,427.06
VC21410975,2022-04-06 11:00:00,425.84
VC21410975,2022-04-06 12:00:00,425.32
VC21410975,2022-04-06 13:00:00,422.14
VC21410975,2022-04-06 14:00:00,420.12
VC21410975,2022-04-06 15:00:00,423.67
VC21410975,2022-04-06 16:00:00,425.17
VC21410975,2022-04-06 17:00:00,424.17
VC21410975,2022-04-06 18:00:00,420.07
VC21410975,2022-04-06 19:00:00,417.4
VC21410975,2022-04-06 20:00:00,418.29
VC21410975,2022-04-06 21:00:00,419.22
VC21410975,2022-04-06 22:00:00,420.36
VC21410975,2022-04-06 23:00:00,419.59
VC21410975,2022-04-07 00:00:00,417.04
VC21410975,2022-04-07 01:00:00,413.97
VC21410975,2022-04-07 02:00:00,411.83
VC21410975,2022-04-07 03:00:00,410.48
VC21410975,2022-04-07 04:00:00,410.06
VC21410975,2022-04-07 05:00:00,410.67
VC21410975,2022-04-07 06:00:00,403.97
VC21410975,2022-04-07 07:00:00,408.31
VC21410975,2022-04-07 08:00:00,416.09
VC21410975,2022-04-07 09:00:00,425.82
VC21410975,2022-04-07 10:00:00,433.88
VC21410975,2022-04-07 11:00:00,436.12
VC21410975,2022-04-07 12:00:00,437.02
VC21410975,2022-04-07 13:00:00,437.61
VC21410975,2022-04-07 14:00:00,437.73
VC21410975,2022-04-07 15:00:00,441.09
VC21410975,2022-04-07 16:00:00,436.59
VC21410975,2022-04-07 17:00:00,428.94
VC21410975,2022-04-07 18:00:00,422.01
VC21410975,2022-04-07 19:00:00,416.46
VC21410975,2022-04-07 20:00:00,411.67
VC21410975,2022-04-07 21:00:00,410.35
VC21410975,2022-04-07 22:00:00,412.03
VC21410975,2022-04-07 23:00:00,411.4
VC21410975,2022-04-08 00:00:00,411.95
VC21410975,2022-04-08 01:00:00,409.95
VC21410975,2022-04-08 02:00:00,409.83
VC21410975,2022-04-08 03:00:00,408.95
VC21410975,2022-04-08 04:00:00,407.54
VC21410975,2022-04-08 05:00:00,412.13
VC21410975,2022-04-08 06:00:00,416.46
VC21410975,2022-04-08 07:00:00,422.86
VC21410975,2022-04-08 08:00:00,426.54
VC21410975,2022-04-08 09:00:00,429.29
VC21410975,2022-04-08 10:00:00,425.2
VC21410975,2022-04-08 11:00:00,418.86
VC21410975,2022-04-08 12:00:00,414.22
VC21410975,2022-04-08 13:00:00,412.26
VC21410975,2022-04-08 14:00:00,410.5
VC21410975,2022-04-08 15:00:00,409.16
VC21410975,2022-04-08 16:00:00,408.25
VC21410975,2022-04-08 17:00:00,407.39
VC21410975,2022-04-08 18:00:00,404.29
VC21410975,2022-04-08 19:00:00,403.3
VC21410975,2022-04-08 20:00:00,402.15
VC21410975,2022-04-08 21:00:00,401.92
VC21410975,2022-04-08 22:00:00,401.79
VC21410975,2022-04-08 23:00:00,404.67
VC21410975,2022-04-09 00:00:00,407.54
VC21410975,2022-04-09 01:00:00,412.5
VC21410975,2022-04-09 02:00:00,410.77
VC21410975,2022-04-09 03:00:00,406.24
VC21410975,2022-04-09 04:00:00,403.73
VC21410975,2022-04-09 05:00:00,404.94
VC21410975,2022-04-09 06:00:00,406.18
VC21410975,2022-04-09 07:00:00,407.77
VC21410975,2022-04-09 08:00:00,411.76
VC21410975,2022-04-09 09:00:00,409.72
VC21410975,2022-04-09 10:00:00,405.78
VC21410975,2022-04-09 11:00:00,403.72
VC21410975,2022-04-09 12:00:00,402.94
VC21410975,2022-04-09 13:00:00,401.86
VC21410975,2022-04-09 14:00:00,401.23
VC21410975,2022-04-09 15:00:00,400.33
VC21410975,2022-04-09 16:00:00,400.64
VC21410975,2022-04-09 17:00:00,400.64
VC21410975,2022-04-09 18:00:00,399.4
VC21410975,2022-04-09 19:00:00,401.63
VC21410975,2022-04-09 20:00:00,403.05
VC21410975,2022-04-09 21:00:00,403.98
VC21410975,2022-04-09 22:00:00,404.48
VC21410975,2022-04-09 23:00:00,405.23
VC21410975,2022-04-10 00:00:00,405.5
VC21410975,2022-04-10 01:00:00,404.44
VC21410975,2022-04-10 02:00:00,403.32
VC21410975,2022-04-10 03:00:00,403.92
VC21410975,2022-04-10 04:00:00,404.29
VC21410975,2022-04-10 05:00:00,404.49
VC21410975,2022-04-10 06:00:00,404.93
VC21410975,2022-04-10 07:00:00,406.85
VC21410975,2022-04-10 08:00:00,407.17
VC21410975,2022-04-10 09:00:00,404.74
VC21410975,2022-04-10 10:00:00,401.9
VC21410975,2022-04-10 11:00:00,401.26
VC21410975,2022-04-10 12:00:00,400.5
VC21410975,2022-04-10 13:00:00,399.41
VC21410975,2022-04-10 14:00:00,399.68
VC21410975,2022-04-10 15:00:00,399.49
VC21410975,2022-04-10 16:00:00,398.47
VC21410975,2022-04-10 17:00:00,398.04
VC21410975,2022-04-10 18:00:00,398.23
VC21410975,2022-04-10 19:00:00,399.38
VC21410975,2022-04-10 20:00:00,402.41
VC21410975,2022-04-10 21:00:00,407.37
VC21410975,2022-04-10 22:00:00,415.29
VC21410975,2022-04-10 23:00:00,438.77
VC21410975,2022-04-11 00:00:00,468.8
VC21410975,2022-04-11 01:00:00,488.17
VC21410975,2022-04-11 02:00:00,490.57
VC21410975,2022-04-11 03:00:00,482.88
VC21410975,2022-04-11 04:00:00,474.3
VC21410975,2022-04-11 05:00:00,464.94
VC21410975,2022-04-11 06:00:00,455.44
VC21410975,2022-04-11 07:00:00,465.88
VC21410975,2022-04-11 08:00:00,461.33
VC21410975,2022-04-11 09:00:00,450.71
VC21410975,2022-04-11 10:00:00,429.95
VC21410975,2022-04-11 11:00:00,407.53
VC21410975,2022-04-11 12:00:00,406.72
VC21410975,2022-04-11 13:00:00,406.92
VC21410975,2022-04-11 14:00:00,408.11
VC21410975,2022-04-11 15:00:00,405.67
VC21410975,2022-04-11 16:00:00,402.26
VC21410975,2022-04-11 17:00:00,399.39
VC21410975,2022-04-11 18:00:00,398.47
VC21410975,2022-04-11 19:00:00,397.78
VC21410975,2022-04-11 20:00:00,398.06
VC21410975,2022-04-11 21:00:00,399.82
VC21410975,2022-04-11 22:00:00,399.83
VC21410975,2022-04-11 23:00:00,400.47
VC21410975,2022-04-12 00:00:00,403.35
VC21410975,2022-04-12 01:00:00,405.95
VC21410975,2022-04-12 02:00:00,410.98
VC21410975,2022-04-12 03:00:00,414.09
VC21410975,2022-04-12 04:00:00,413.88
VC21410975,2022-04-12 05:00:00,416.36
VC21410975,2022-04-12 06:00:00,426.31
VC21410975,2022-04-12 07:00:00,445.62
VC21410975,2022-04-12 08:00:00,466.02
VC21410975,2022-04-12 09:00:00,463.89
VC21410975,2022-04-12 10:00:00,470.58
VC21410975,2022-04-12 11:00:00,431.76
VC21410975,2022-04-12 12:00:00,414.32
VC21410975,2022-04-12 13:00:00,408.8
VC21410975,2022-04-12 14:00:00,407.51
VC21410975,2022-04-12 15:00:00,408.0
VC21410975,2022-04-12 16:00:00,407.58
VC21410975,2022-04-12 17:00:00,406.85
VC21410975,2022-04-12 18:00:00,406.32
VC21410975,2022-04-12 19:00:00,406.78
VC21410975,2022-04-12 20:00:00,410.71
VC21410975,2022-04-12 21:00:00,412.64
VC21410975,2022-04-12 22:00:00,414.24
VC21410975,2022-04-12 23:00:00,416.66
VC21410975,2022-04-13 00:00:00,417.9
VC21410975,2022-04-13 01:00:00,419.37
VC21410975,2022-04-13 02:00:00,419.73
VC21410975,2022-04-13 03:00:00,420.61
VC21410975,2022-04-13 04:00:00,422.36
VC21410975,2022-04-13 05:00:00,427.58
VC21410975,2022-04-13 06:00:00,439.69
VC21410975,2022-04-13 07:00:00,451.13
VC21410975,2022-04-13 08:00:00,464.39
VC21410975,2022-04-13 09:00:00,474.67
VC21410975,2022-04-13 10:00:00,478.47
VC21410975,2022-04-13 11:00:00,481.43
VC21410975,2022-04-13 12:00:00,478.45
VC21410975,2022-04-13 13:00:00,474.14
VC21410975,2022-04-13 14:00:00,468.71
VC21410975,2022-04-13 15:00:00,461.45
VC21410975,2022-04-13 16:00:00,454.74
VC21410975,2022-04-13 17:00:00,445.14
VC21410975,2022-04-13 18:00:00,437.28
VC21410975,2022-04-13 19:00:00,430.18
VC21410975,2022-04-13 20:00:00,426.84
VC21410975,2022-04-13 21:00:00,422.42
VC21410975,2022-04-13 22:00:00,419.67
VC21410975,2022-04-13 23:00:00,416.42
VC21410975,2022-04-14 00:00:00,415.54
VC21410975,2022-04-14 01:00:00,414.23
VC21410975,2022-04-14 02:00:00,411.73
VC21410975,2022-04-14 03:00:00,410.98
VC21410975,2022-04-14 04:00:00,409.48
VC21410975,2022-04-14 05:00:00,411.35
VC21410975,2022-04-14 06:00:00,414.21
VC21410975,2022-04-14 07:00:00,416.81
VC21410975,2022-04-14 08:00:00,420.78
VC21410975,2022-04-14 09:00:00,430.51
VC21410975,2022-04-14 10:00:00,442.7
VC21410975,2022-04-14 11:00:00,449.02
VC21410975,2022-04-14 12:00:00,459.67
VC21410975,2022-04-14 13:00:00,449.68
VC21410975,2022-04-14 14:00:00,447.24
VC21410975,2022-04-14 15:00:00,446.96
VC21410975,2022-04-14 16:00:00,445.36
VC21410975,2022-04-14 17:00:00,437.74
VC21410975,2022-04-14 18:00:00,431.34
VC21410975,2022-04-14 19:00:00,425.92
VC21410975,2022-04-14 20:00:00,422.15
VC21410975,2022-04-14 21:00:00,419.3
VC21410975,2022-04-14 22:00:00,417.3
VC21410975,2022-04-14 23:00:00,416.16
VC21410975,2022-04-15 00:00:00,416.03
VC21410975,2022-04-15 01:00:00,416.93
VC21410975,2022-04-15 02:00:00,417.92
VC21410975,2022-04-15 03:00:00,422.3
VC21410975,2022-04-15 04:00:00,429.15
VC21410975,2022-04-15 05:00:00,434.5
VC21410975,2022-04-15 06:00:00,444.15
VC21410975,2022-04-15 07:00:00,445.66
VC21410975,2022-04-15 08:00:00,445.09
VC21410975,2022-04-15 09:00:00,444.83
VC21410975,2022-04-15 10:00:00,445.17
VC21410975,2022-04-15 11:00:00,442.44
VC21410975,2022-04-15 12:00:00,438.41
VC21410975,2022-04-15 13:00:00,433.45
VC21410975,2022-04-15 14:00:00,430.2
VC21410975,2022-04-15 15:00:00,428.51
VC21410975,2022-04-15 16:00:00,425.0
VC21410975,2022-04-15 17:00:00,420.4
VC21410975,2022-04-15 18:00:00,415.62
VC21410975,2022-04-15 19:00:00,410.52
VC21410975,2022-04-15 20:00:00,409.95
VC21410975,2022-04-15 21:00:00,410.62
VC21410975,2022-04-15 22:00:00,410.36
VC21410975,2022-04-15 23:00:00,409.69
VC21410975,2022-04-16 00:00:00,409.86
VC21410975,2022-04-16 01:00:00,409.5
VC21410975,2022-04-16 02:00:00,408.83
VC21410975,2022-04-16 03:00:00,407.73
VC21410975,2022-04-16 04:00:00,407.71
VC21410975,2022-04-16 05:00:00,407.2
VC21410975,2022-04-16 06:00:00,406.96
VC21410975,2022-04-16 07:00:00,407.35
VC21410975,2022-04-16 08:00:00,408.5
VC21410975,2022-04-16 09:00:00,407.66
VC21410975,2022-04-16 10:00:00,406.62
VC21410975,2022-04-16 11:00:00,407.22
VC21410975,2022-04-16 12:00:00,409.51
VC21410975,2022-04-16 13:00:00,410.36
VC21410975,2022-04-16 14:00:00,409.8
VC21410975,2022-04-16 15:00:00,407.78
VC21410975,2022-04-16 16:00:00,406.54
VC21410975,2022-04-16 17:00:00,406.76
VC21410975,2022-04-16 18:00:00,407.65
VC21410975,2022-04-16 19:00:00,407.2
VC21410975,2022-04-16 20:00:00,408.91
VC21410975,2022-04-16 21:00:00,410.69
VC21410975,2022-04-16 22:00:00,411.21
VC21410975,2022-04-16 23:00:00,410.07
VC21410975,2022-04-17 00:00:00,410.12
VC21410975,2022-04-17 01:00:00,408.66
VC21410975,2022-04-17 02:00:00,407.2
VC21410975,2022-04-17 03:00:00,408.64
VC21410975,2022-04-17 04:00:00,410.0
VC21410975,2022-04-17 05:00:00,410.23
VC21410975,2022-04-17 06:00:00,409.87
VC21410975,2022-04-17 07:00:00,408.81
VC21410975,2022-04-17 08:00:00,408.4
VC21410975,2022-04-17 09:00:00,409.1
VC21410975,2022-04-17 10:00:00,409.03
VC21410975,2022-04-17 11:00:00,408.66
VC21410975,2022-04-17 12:00:00,407.39
VC21410975,2022-04-17 13:00:00,408.85
VC21410975,2022-04-17 14:00:00,408.51
VC21410975,2022-04-17 15:00:00,408.3
VC21410975,2022-04-17 16:00:00,408.33
VC21410975,2022-04-17 17:00:00,408.1
VC21410975,2022-04-17 18:00:00,408.86
VC21410975,2022-04-17 19:00:00,407.24
VC21410975,2022-04-17 20:00:00,407.5
VC21410975,2022-04-17 21:00:00,409.63
VC21410975,2022-04-17 22:00:00,409.91
VC21410975,2022-04-17 23:00:00,410.65
VC21410975,2022-04-18 00:00:00,410.63
VC21410975,2022-04-18 01:00:00,410.54
VC21410975,2022-04-18 02:00:00,412.01
VC21410975,2022-04-18 03:00:00,413.48
VC21410975,2022-04-18 04:00:00,416.19
VC21410975,2022-04-18 05:00:00,418.36
VC21410975,2022-04-18 06:00:00,422.02
VC21410975,2022-04-18 07:00:00,429.09
VC21410975,2022-04-18 08:00:00,439.82
VC21410975,2022-04-18 09:00:00,452.46
VC21410975,2022-04-18 10:00:00,463.49
VC21410975,2022-04-18 11:00:00,468.66
VC21410975,2022-04-18 12:00:00,421.87
VC21410975,2022-04-18 13:00:00,410.84
VC21410975,2022-04-18 14:00:00,410.19
VC21410975,2022-04-18 15:00:00,412.17
VC21410975,2022-04-18 16:00:00,411.31
VC21410975,2022-04-18 17:00:00,408.73
VC21410975,2022-04-18 18:00:00,405.52
VC21410975,2022-04-18 19:00:00,402.79
VC21410975,2022-04-18 20:00:00,404.17
VC21410975,2022-04-18 21:00:00,407.86
VC21410975,2022-04-18 22:00:00,408.01
VC21410975,2022-04-18 23:00:00,406.53
VC21410975,2022-04-19 00:00:00,406.46
VC21410975,2022-04-19 01:00:00,406.14
VC21410975,2022-04-19 02:00:00,405.85
VC21410975,2022-04-19 03:00:00,404.73
VC21410975,2022-04-19 04:00:00,405.05
VC21410975,2022-04-19 05:00:00,410.64
VC21410975,2022-04-19 06:00:00,420.85
VC21410975,2022-04-19 07:00:00,431.19
VC21410975,2022-04-19 08:00:00,434.72
VC21410975,2022-04-19 09:00:00,438.74
VC21410975,2022-04-19 10:00:00,446.19
VC21410975,2022-04-19 11:00:00,442.51
VC21410975,2022-04-19 12:00:00,441.66
VC21410975,2022-04-19 13:00:00,436.38
VC21410975,2022-04-19 14:00:00,423.98
VC21410975,2022-04-19 15:00:00,423.01
VC21410975,2022-04-19 16:00:00,419.46
VC21410975,2022-04-19 17:00:00,416.35
VC21410975,2022-04-19 18:00:00,413.02
VC21410975,2022-04-19 19:00:00,411.36
VC21410975,2022-04-19 20:00:00,408.73
VC21410975,2022-04-19 21:00:00,410.28
VC21410975,2022-04-19 22:00:00,411.9
VC21410975,2022-04-19 23:00:00,412.72
VC21410975,2022-04-20 00:00:00,411.85
VC21410975,2022-04-20 01:00:00,409.38
VC21410975,2022-04-20 02:00:00,407.86
VC21410975,2022-04-20 03:00:00,407.56
VC21410975,2022-04-20 04:00:00,408.2
VC21410975,2022-04-20 05:00:00,412.95
VC21410975,2022-04-20 06:00:00,421.36
VC21410975,2022-04-20 07:00:00,428.83
VC21410975,2022-04-20 08:00:00,430.23
VC21410975,2022-04-20 09:00:00,436.6
VC21410975,2022-04-20 10:00:00,435.0
VC21410975,2022-04-20 11:00:00,433.39
VC21410975,2022-04-20 12:00:00,430.11
VC21410975,2022-04-20 13:00:00,432.28
VC21410975,2022-04-20 14:00:00,422.96
VC21410975,2022-04-20 15:00:00,426.6
VC21410975,2022-04-20 16:00:00,427.92
VC21410975,2022-04-20 17:00:00,415.09
VC21410975,2022-04-20 18:00:00,407.7
VC21410975,2022-04-20 19:00:00,406.31
VC21410975,2022-04-20 20:00:00,407.82
VC21410975,2022-04-20 21:00:00,410.71
VC21410975,2022-04-20 22:00:00,413.58
VC21410975,2022-04-20 23:00:00,414.62
VC21410975,2022-04-21 00:00:00,414.21
VC21410975,2022-04-21 01:00:00,413.94
VC21410975,2022-04-21 02:00:00,413.56
VC21410975,2022-04-21 03:00:00,413.48
VC21410975,2022-04-21 04:00:00,413.24
VC21410975,2022-04-21 05:00:00,414.34
VC21410975,2022-04-21 06:00:00,419.57
VC21410975,2022-04-21 07:00:00,425.67
VC21410975,2022-04-21 08:00:00,425.19
VC21410975,2022-04-21 09:00:00,426.37
VC21410975,2022-04-21 10:00:00,428.06
VC21410975,2022-04-21 11:00:00,434.8
VC21410975,2022-04-21 12:00:00,417.59
VC21410975,2022-04-21 13:00:00,416.6
VC21410975,2022-04-21 14:00:00,413.64
VC21410975,2022-04-21 15:00:00,411.85
VC21410975,2022-04-21 16:00:00,409.38
VC21410975,2022-04-21 17:00:00,408.07
VC21410975,2022-04-21 18:00:00,407.24
VC21410975,2022-04-21 19:00:00,407.87
VC21410975,2022-04-21 20:00:00,409.48
VC21410975,2022-04-21 21:00:00,411.37
VC21410975,2022-04-21 22:00:00,414.19
VC21410975,2022-04-21 23:00:00,416.5
VC21410975,2022-04-22 00:00:00,419.13
VC21410975,2022-04-22 01:00:00,422.48
VC21410975,2022-04-22 02:00:00,429.66
VC21410975,2022-04-22 03:00:00,439.87
VC21410975,2022-04-22 04:00:00,456.25
VC21410975,2022-04-22 05:00:00,487.35
VC21410975,2022-04-22 06:00:00,541.05
VC21410975,2022-04-22 07:00:00,533.41
VC21410975,2022-04-22 08:00:00,484.39
VC21410975,2022-04-22 09:00:00,441.7
VC21410975,2022-04-22 10:00:00,421.97
VC21410975,2022-04-22 11:00:00,415.98
VC21410975,2022-04-22 12:00:00,413.52
VC21410975,2022-04-22 13:00:00,412.91
VC21410975,2022-04-22 14:00:00,413.65
VC21410975,2022-04-22 15:00:00,413.65
VC21410975,2022-04-22 16:00:00,412.73
VC21410975,2022-04-22 17:00:00,412.0
VC21410975,2022-04-22 18:00:00,410.52
VC21410975,2022-04-22 19:00:00,408.12
VC21410975,2022-04-22 20:00:00,409.21
VC21410975,2022-04-22 21:00:00,413.52
VC21410975,2022-04-22 22:00:00,435.8
