Sensor,Time Point,value
VC21410682,2022-04-23 21:00:00,177.41
VC21410682,2022-04-23 22:00:00,166.68
VC21410682,2022-04-23 23:00:00,155.07
VC21410682,2022-04-24 00:00:00,145.22
VC21410682,2022-04-24 01:00:00,140.83
VC21410682,2022-04-24 02:00:00,137.57
VC21410682,2022-04-24 03:00:00,130.26
VC21410682,2022-04-24 04:00:00,119.94
VC21410682,2022-04-24 05:00:00,112.52
VC21410682,2022-04-24 06:00:00,112.62
VC21410682,2022-04-24 07:00:00,112.02
VC21410682,2022-04-24 08:00:00,106.29
VC21410682,2022-04-24 09:00:00,105.18
VC21410682,2022-04-24 10:00:00,110.69
VC21410682,2022-04-24 11:00:00,120.53
VC21410682,2022-04-24 12:00:00,130.76
VC21410682,2022-04-24 13:00:00,137.3
VC21410682,2022-04-24 14:00:00,143.27
VC21410682,2022-04-24 15:00:00,149.47
VC21410682,2022-04-24 16:00:00,159.95
VC21410682,2022-04-24 17:00:00,172.46
VC21410682,2022-04-24 18:00:00,183.0
VC21410682,2022-04-24 19:00:00,186.25
VC21410682,2022-04-24 20:00:00,180.68
VC21410682,2022-04-24 21:00:00,171.14
VC21410682,2022-04-24 22:00:00,154.54
VC21410682,2022-04-24 23:00:00,140.43
VC21410682,2022-04-25 00:00:00,129.23
VC21410682,2022-04-25 01:00:00,117.21
VC21410682,2022-04-25 02:00:00,104.01
VC21410682,2022-04-25 03:00:00,93.25
VC21410682,2022-04-25 04:00:00,82.71
VC21410682,2022-04-25 05:00:00,96.44
VC21410682,2022-04-25 06:00:00,106.61
VC21410682,2022-04-25 07:00:00,110.86
VC21410682,2022-04-25 08:00:00,151.23
VC21410682,2022-04-25 09:00:00,234.54
VC21410682,2022-04-25 10:00:00,236.29
VC21410682,2022-04-25 11:00:00,221.76
VC21410682,2022-04-25 12:00:00,194.2
VC21410682,2022-04-25 13:00:00,182.37
VC21410682,2022-04-25 14:00:00,179.93
VC21410682,2022-04-25 15:00:00,178.7
VC21410682,2022-04-25 16:00:00,162.58
VC21410682,2022-04-25 17:00:00,151.4
VC21410682,2022-04-25 18:00:00,138.8
VC21410682,2022-04-25 19:00:00,127.68
VC21410682,2022-04-25 20:00:00,133.98
VC21410682,2022-04-25 21:00:00,143.24
VC21410682,2022-04-25 22:00:00,138.32
VC21410682,2022-04-25 23:00:00,132.57
VC21410682,2022-04-26 00:00:00,130.26
VC21410682,2022-04-26 01:00:00,125.31
VC21410682,2022-04-26 02:00:00,118.31
VC21410682,2022-04-26 03:00:00,111.49
VC21410682,2022-04-26 04:00:00,112.17
VC21410682,2022-04-26 05:00:00,132.22
VC21410682,2022-04-26 06:00:00,135.06
VC21410682,2022-04-26 07:00:00,166.06
VC21410682,2022-04-26 08:00:00,269.91
VC21410682,2022-04-26 09:00:00,303.6
VC21410682,2022-04-26 10:00:00,146.6
VC21410682,2022-04-26 11:00:00,88.07
VC21410682,2022-04-26 12:00:00,87.05
VC21410682,2022-04-26 13:00:00,80.58
VC21410682,2022-04-26 14:00:00,75.6
VC21410682,2022-04-26 15:00:00,80.34
VC21410682,2022-04-26 16:00:00,92.18
VC21410682,2022-04-26 17:00:00,90.46
VC21410682,2022-04-26 18:00:00,86.68
VC21410682,2022-04-26 19:00:00,88.27
VC21410682,2022-04-26 20:00:00,127.49
VC21410682,2022-04-26 21:00:00,141.05
VC21410682,2022-04-26 22:00:00,140.82
VC21410682,2022-04-26 23:00:00,131.49
VC21410682,2022-04-27 00:00:00,111.39
VC21410682,2022-04-27 01:00:00,91.9
VC21410682,2022-04-27 02:00:00,66.36
VC21410682,2022-04-27 03:00:00,48.35
VC21410682,2022-04-27 04:00:00,34.41
VC21410682,2022-04-27 05:00:00,10.66
VC21410682,2022-04-27 06:00:00,7.91
VC21410682,2022-04-27 07:00:00,8.4
VC21410682,2022-04-27 08:00:00,8.66
VC21410682,2022-04-27 09:00:00,13.12
VC21410682,2022-04-27 10:00:00,18.64
VC21410682,2022-04-27 11:00:00,21.56
VC21410682,2022-04-27 12:00:00,17.84
VC21410682,2022-04-27 13:00:00,23.51
VC21410682,2022-04-27 14:00:00,26.92
VC21410682,2022-04-27 15:00:00,26.54
VC21410682,2022-04-27 16:00:00,27.8
VC21410682,2022-04-27 17:00:00,30.1
VC21410682,2022-04-27 18:00:00,25.57
VC21410682,2022-04-27 19:00:00,21.42
VC21410682,2022-04-27 20:00:00,46.05
VC21410682,2022-04-27 21:00:00,61.83
VC21410682,2022-04-27 22:00:00,54.61
VC21410682,2022-04-27 23:00:00,51.0
VC21410682,2022-04-28 00:00:00,46.11
VC21410682,2022-04-28 01:00:00,40.22
VC21410682,2022-04-28 02:00:00,34.0
VC21410682,2022-04-28 03:00:00,31.74
VC21410682,2022-04-28 04:00:00,30.57
VC21410682,2022-04-28 05:00:00,12.56
VC21410682,2022-04-28 06:00:00,9.93
VC21410682,2022-04-28 07:00:00,27.16
VC21410682,2022-04-28 08:00:00,69.21
VC21410682,2022-04-28 09:00:00,170.57
VC21410682,2022-04-28 10:00:00,170.16
VC21410682,2022-04-28 11:00:00,155.71
VC21410682,2022-04-28 12:00:00,143.65
VC21410682,2022-04-28 13:00:00,162.2
VC21410682,2022-04-28 14:00:00,166.36
VC21410682,2022-04-28 15:00:00,156.39
VC21410682,2022-04-28 16:00:00,149.99
VC21410682,2022-04-28 17:00:00,125.89
VC21410682,2022-04-28 18:00:00,115.7
VC21410682,2022-04-28 19:00:00,111.16
VC21410682,2022-04-28 20:00:00,107.52
VC21410682,2022-04-28 21:00:00,99.94
VC21410682,2022-04-28 22:00:00,93.68
VC21410682,2022-04-28 23:00:00,84.41
VC21410682,2022-04-29 00:00:00,78.6
VC21410682,2022-04-29 01:00:00,69.78
VC21410682,2022-04-29 02:00:00,65.93
VC21410682,2022-04-29 03:00:00,73.03
VC21410682,2022-04-29 04:00:00,72.98
VC21410682,2022-04-29 05:00:00,120.72
VC21410682,2022-04-29 06:00:00,150.73
VC21410682,2022-04-29 07:00:00,145.47
VC21410682,2022-04-29 08:00:00,151.36
VC21410682,2022-04-29 09:00:00,169.15
VC21410682,2022-04-29 10:00:00,230.24
VC21410682,2022-04-29 11:00:00,187.6
VC21410682,2022-04-29 12:00:00,155.73
VC21410682,2022-04-29 13:00:00,143.01
VC21410682,2022-04-29 14:00:00,140.51
VC21410682,2022-04-29 15:00:00,140.1
VC21410682,2022-04-29 16:00:00,154.27
VC21410682,2022-04-29 17:00:00,126.71
VC21410682,2022-04-29 18:00:00,118.45
VC21410682,2022-04-29 19:00:00,108.11
VC21410682,2022-04-29 20:00:00,124.55
VC21410682,2022-04-29 21:00:00,145.8
VC21410682,2022-04-29 22:00:00,169.78
VC21410682,2022-04-29 23:00:00,206.17
VC21410682,2022-04-30 00:00:00,243.77
VC21410682,2022-04-30 01:00:00,270.22
VC21410682,2022-04-30 02:00:00,233.6
VC21410682,2022-04-30 03:00:00,174.96
VC21410682,2022-04-30 04:00:00,134.31
VC21410682,2022-04-30 05:00:00,107.94
VC21410682,2022-04-30 06:00:00,97.89
VC21410682,2022-04-30 07:00:00,92.88
VC21410682,2022-04-30 08:00:00,95.46
VC21410682,2022-04-30 09:00:00,103.26
VC21410682,2022-04-30 10:00:00,113.63
VC21410682,2022-04-30 11:00:00,126.01
VC21410682,2022-04-30 12:00:00,130.82
VC21410682,2022-04-30 13:00:00,132.03
VC21410682,2022-04-30 14:00:00,136.26
VC21410682,2022-04-30 15:00:00,136.46
VC21410682,2022-04-30 16:00:00,138.45
VC21410682,2022-04-30 17:00:00,140.34
VC21410682,2022-04-30 18:00:00,148.6
VC21410682,2022-04-30 19:00:00,157.7
VC21410682,2022-04-30 20:00:00,160.48
VC21410682,2022-04-30 21:00:00,161.24
VC21410682,2022-04-30 22:00:00,155.38
VC21410682,2022-04-30 23:00:00,144.94
VC21410682,2022-05-01 00:00:00,138.08
VC21410682,2022-05-01 01:00:00,134.72
VC21410682,2022-05-01 02:00:00,132.98
VC21410682,2022-05-01 03:00:00,132.89
VC21410682,2022-05-01 04:00:00,134.81
VC21410682,2022-05-01 05:00:00,132.9
VC21410682,2022-05-01 06:00:00,131.85
VC21410682,2022-05-01 07:00:00,132.6
VC21410682,2022-05-01 08:00:00,137.35
VC21410682,2022-05-01 09:00:00,148.13
VC21410682,2022-05-01 10:00:00,157.87
VC21410682,2022-05-01 11:00:00,163.01
VC21410682,2022-05-01 12:00:00,168.84
VC21410682,2022-05-01 13:00:00,172.36
VC21410682,2022-05-01 14:00:00,181.69
VC21410682,2022-05-01 15:00:00,194.3
VC21410682,2022-05-01 16:00:00,195.77
VC21410682,2022-05-01 17:00:00,191.34
VC21410682,2022-05-01 18:00:00,188.77
VC21410682,2022-05-01 19:00:00,191.7
VC21410682,2022-05-01 20:00:00,189.24
VC21410682,2022-05-01 21:00:00,186.63
VC21410682,2022-05-01 22:00:00,183.92
VC21410682,2022-05-01 23:00:00,181.66
VC21410682,2022-05-02 00:00:00,176.2
VC21410682,2022-05-02 01:00:00,168.58
VC21410682,2022-05-02 02:00:00,166.22
VC21410682,2022-05-02 03:00:00,170.41
VC21410682,2022-05-02 04:00:00,160.98
VC21410682,2022-05-02 05:00:00,183.58
VC21410682,2022-05-02 06:00:00,201.21
VC21410682,2022-05-02 07:00:00,214.24
VC21410682,2022-05-02 08:00:00,239.6
VC21410682,2022-05-02 09:00:00,365.6
VC21410682,2022-05-02 10:00:00,418.29
VC21410682,2022-05-02 11:00:00,422.22
VC21410682,2022-05-02 12:00:00,
VC21410701,2022-01-01 05:00:00,
VC21410701,2022-01-01 06:00:00,
VC21410701,2022-01-01 07:00:00,
VC21410701,2022-01-01 08:00:00,
VC21410701,2022-01-01 09:00:00,
VC21410701,2022-01-01 10:00:00,
VC21410701,2022-01-01 11:00:00,
VC21410701,2022-01-01 12:00:00,
VC21410701,2022-01-01 13:00:00,
VC21410701,2022-01-01 14:00:00,
VC21410701,2022-01-01 15:00:00,
VC21410701,2022-01-01 16:00:00,
VC21410701,2022-01-01 17:00:00,
VC21410701,2022-01-01 18:00:00,
VC21410701,2022-01-01 19:00:00,
VC21410701,2022-01-01 20:00:00,
VC21410701,2022-01-01 21:00:00,
VC21410701,2022-01-01 22:00:00,
VC21410701,2022-01-01 23:00:00,
VC21410701,2022-01-02 00:00:00,
VC21410701,2022-01-02 01:00:00,
VC21410701,2022-01-02 02:00:00,
VC21410701,2022-01-02 03:00:00,
VC21410701,2022-01-02 04:00:00,
VC21410701,2022-01-02 05:00:00,
VC21410701,2022-01-02 06:00:00,
VC21410701,2022-01-02 07:00:00,
VC21410701,2022-01-02 08:00:00,
VC21410701,2022-01-02 09:00:00,
VC21410701,2022-01-02 10:00:00,
VC21410701,2022-01-02 11:00:00,
VC21410701,2022-01-02 12:00:00,
VC21410701,2022-01-02 13:00:00,
VC21410701,2022-01-02 14:00:00,
VC21410701,2022-01-02 15:00:00,
VC21410701,2022-01-02 16:00:00,
VC21410701,2022-01-02 17:00:00,
VC21410701,2022-01-02 18:00:00,
VC21410701,2022-01-02 19:00:00,
VC21410701,2022-01-02 20:00:00,
VC21410701,2022-01-02 21:00:00,
VC21410701,2022-01-02 22:00:00,
VC21410701,2022-01-02 23:00:00,
VC21410701,2022-01-03 00:00:00,
VC21410701,2022-01-03 01:00:00,
VC21410701,2022-01-03 02:00:00,
VC21410701,2022-01-03 03:00:00,
VC21410701,2022-01-03 04:00:00,
VC21410701,2022-01-03 05:00:00,
VC21410701,2022-01-03 06:00:00,
VC21410701,2022-01-03 07:00:00,
VC21410701,2022-01-03 08:00:00,
VC21410701,2022-01-03 09:00:00,
VC21410701,2022-01-03 10:00:00,
VC21410701,2022-01-03 11:00:00,
VC21410701,2022-01-03 12:00:00,
VC21410701,2022-01-03 13:00:00,
VC21410701,2022-01-03 14:00:00,
VC21410701,2022-01-03 15:00:00,
VC21410701,2022-01-03 16:00:00,
VC21410701,2022-01-03 17:00:00,
VC21410701,2022-01-03 18:00:00,
VC21410701,2022-01-03 19:00:00,
VC21410701,2022-01-03 20:00:00,
VC21410701,2022-01-03 21:00:00,
VC21410701,2022-01-03 22:00:00,
VC21410701,2022-01-03 23:00:00,
VC21410701,2022-01-04 00:00:00,
VC21410701,2022-01-04 01:00:00,
VC21410701,2022-01-04 02:00:00,
VC21410701,2022-01-04 03:00:00,
VC21410701,2022-01-04 04:00:00,
VC21410701,2022-01-04 05:00:00,
VC21410701,2022-01-04 06:00:00,
VC21410701,2022-01-04 07:00:00,
VC21410701,2022-01-04 08:00:00,
VC21410701,2022-01-04 09:00:00,
VC21410701,2022-01-04 10:00:00,
VC21410701,2022-01-04 11:00:00,
VC21410701,2022-01-04 12:00:00,
VC21410701,2022-01-04 13:00:00,
VC21410701,2022-01-04 14:00:00,
VC21410701,2022-01-04 15:00:00,
VC21410701,2022-01-04 16:00:00,
VC21410701,2022-01-04 17:00:00,
VC21410701,2022-01-04 18:00:00,
VC21410701,2022-01-04 19:00:00,
VC21410701,2022-01-04 20:00:00,
VC21410701,2022-01-04 21:00:00,
VC21410701,2022-01-04 22:00:00,
VC21410701,2022-01-04 23:00:00,
VC21410701,2022-01-05 00:00:00,
VC21410701,2022-01-05 01:00:00,
VC21410701,2022-01-05 02:00:00,
VC21410701,2022-01-05 03:00:00,
VC21410701,2022-01-05 04:00:00,
VC21410701,2022-01-05 05:00:00,
VC21410701,2022-01-05 06:00:00,
VC21410701,2022-01-05 07:00:00,
VC21410701,2022-01-05 08:00:00,
VC21410701,2022-01-05 09:00:00,
VC21410701,2022-01-05 10:00:00,
VC21410701,2022-01-05 11:00:00,
VC21410701,2022-01-05 12:00:00,
VC21410701,2022-01-05 13:00:00,
VC21410701,2022-01-05 14:00:00,
VC21410701,2022-01-05 15:00:00,
VC21410701,2022-01-05 16:00:00,
VC21410701,2022-01-05 17:00:00,
VC21410701,2022-01-05 18:00:00,
VC21410701,2022-01-05 19:00:00,
VC21410701,2022-01-05 20:00:00,
VC21410701,2022-01-05 21:00:00,
VC21410701,2022-01-05 22:00:00,
VC21410701,2022-01-05 23:00:00,
VC21410701,2022-01-06 00:00:00,
VC21410701,2022-01-06 01:00:00,
VC21410701,2022-01-06 02:00:00,122.25
VC21410701,2022-01-06 03:00:00,133.03
VC21410701,2022-01-06 04:00:00,142.96
VC21410701,2022-01-06 05:00:00,149.16
VC21410701,2022-01-06 06:00:00,148.66
VC21410701,2022-01-06 07:00:00,146.79
VC21410701,2022-01-06 08:00:00,144.52
VC21410701,2022-01-06 09:00:00,142.18
VC21410701,2022-01-06 10:00:00,145.98
VC21410701,2022-01-06 11:00:00,148.33
VC21410701,2022-01-06 12:00:00,149.38
VC21410701,2022-01-06 13:00:00,154.95
VC21410701,2022-01-06 14:00:00,160.76
VC21410701,2022-01-06 15:00:00,165.88
VC21410701,2022-01-06 16:00:00,170.18
VC21410701,2022-01-06 17:00:00,169.1
VC21410701,2022-01-06 18:00:00,165.08
VC21410701,2022-01-06 19:00:00,130.79
VC21410701,2022-01-06 20:00:00,131.98
VC21410701,2022-01-06 21:00:00,139.16
VC21410701,2022-01-06 22:00:00,162.34
VC21410701,2022-01-06 23:00:00,138.24
VC21410701,2022-01-07 00:00:00,125.34
VC21410701,2022-01-07 01:00:00,110.61
VC21410701,2022-01-07 02:00:00,91.5
VC21410701,2022-01-07 03:00:00,79.98
VC21410701,2022-01-07 04:00:00,80.29
VC21410701,2022-01-07 05:00:00,67.08
VC21410701,2022-01-07 06:00:00,53.87
VC21410701,2022-01-07 07:00:00,56.83
VC21410701,2022-01-07 08:00:00,48.75
VC21410701,2022-01-07 09:00:00,67.56
VC21410701,2022-01-07 10:00:00,73.57
VC21410701,2022-01-07 11:00:00,68.5
VC21410701,2022-01-07 12:00:00,64.59
VC21410701,2022-01-07 13:00:00,62.82
VC21410701,2022-01-07 14:00:00,58.0
VC21410701,2022-01-07 15:00:00,58.95
VC21410701,2022-01-07 16:00:00,65.56
VC21410701,2022-01-07 17:00:00,64.72
VC21410701,2022-01-07 18:00:00,48.77
VC21410701,2022-01-07 19:00:00,42.4
VC21410701,2022-01-07 20:00:00,46.92
VC21410701,2022-01-07 21:00:00,64.17
VC21410701,2022-01-07 22:00:00,77.63
VC21410701,2022-01-07 23:00:00,90.05
VC21410701,2022-01-08 00:00:00,88.5
VC21410701,2022-01-08 01:00:00,84.45
VC21410701,2022-01-08 02:00:00,87.74
VC21410701,2022-01-08 03:00:00,92.7
VC21410701,2022-01-08 04:00:00,162.9
VC21410701,2022-01-08 05:00:00,129.23
VC21410701,2022-01-08 06:00:00,84.57
VC21410701,2022-01-08 07:00:00,61.89
VC21410701,2022-01-08 08:00:00,51.17
VC21410701,2022-01-08 09:00:00,46.97
VC21410701,2022-01-08 10:00:00,44.95
VC21410701,2022-01-08 11:00:00,51.4
VC21410701,2022-01-08 12:00:00,48.75
VC21410701,2022-01-08 13:00:00,45.59
VC21410701,2022-01-08 14:00:00,44.84
VC21410701,2022-01-08 15:00:00,44.32
VC21410701,2022-01-08 16:00:00,48.73
VC21410701,2022-01-08 17:00:00,40.39
VC21410701,2022-01-08 18:00:00,17.57
VC21410701,2022-01-08 19:00:00,10.03
VC21410701,2022-01-08 20:00:00,14.77
VC21410701,2022-01-08 21:00:00,12.78
VC21410701,2022-01-08 22:00:00,14.73
VC21410701,2022-01-08 23:00:00,11.55
VC21410701,2022-01-09 00:00:00,11.69
VC21410701,2022-01-09 01:00:00,20.0
VC21410701,2022-01-09 02:00:00,23.52
VC21410701,2022-01-09 03:00:00,27.71
VC21410701,2022-01-09 04:00:00,31.85
VC21410701,2022-01-09 05:00:00,34.05
VC21410701,2022-01-09 06:00:00,36.66
VC21410701,2022-01-09 07:00:00,37.97
VC21410701,2022-01-09 08:00:00,39.87
VC21410701,2022-01-09 09:00:00,45.07
VC21410701,2022-01-09 10:00:00,45.39
VC21410701,2022-01-09 11:00:00,47.87
VC21410701,2022-01-09 12:00:00,55.77
VC21410701,2022-01-09 13:00:00,62.42
VC21410701,2022-01-09 14:00:00,50.04
VC21410701,2022-01-09 15:00:00,31.15
VC21410701,2022-01-09 16:00:00,25.89
VC21410701,2022-01-09 17:00:00,24.78
VC21410701,2022-01-09 18:00:00,30.75
VC21410701,2022-01-09 19:00:00,27.12
VC21410701,2022-01-09 20:00:00,41.81
VC21410701,2022-01-09 21:00:00,56.2
VC21410701,2022-01-09 22:00:00,57.2
VC21410701,2022-01-09 23:00:00,66.32
VC21410701,2022-01-10 00:00:00,73.0
VC21410701,2022-01-10 01:00:00,76.43
VC21410701,2022-01-10 02:00:00,83.31
VC21410701,2022-01-10 03:00:00,89.18
VC21410701,2022-01-10 04:00:00,96.79
VC21410701,2022-01-10 05:00:00,98.29
VC21410701,2022-01-10 06:00:00,103.15
VC21410701,2022-01-10 07:00:00,106.67
VC21410701,2022-01-10 08:00:00,118.44
VC21410701,2022-01-10 09:00:00,142.04
VC21410701,2022-01-10 10:00:00,156.81
VC21410701,2022-01-10 11:00:00,154.34
VC21410701,2022-01-10 12:00:00,146.84
VC21410701,2022-01-10 13:00:00,129.45
VC21410701,2022-01-10 14:00:00,112.69
VC21410701,2022-01-10 15:00:00,105.28
VC21410701,2022-01-10 16:00:00,93.47
VC21410701,2022-01-10 17:00:00,74.02
VC21410701,2022-01-10 18:00:00,42.11
VC21410701,2022-01-10 19:00:00,29.28
VC21410701,2022-01-10 20:00:00,50.62
VC21410701,2022-01-10 21:00:00,71.8
VC21410701,2022-01-10 22:00:00,81.59
VC21410701,2022-01-10 23:00:00,105.6
VC21410701,2022-01-11 00:00:00,109.22
VC21410701,2022-01-11 01:00:00,107.32
VC21410701,2022-01-11 02:00:00,96.94
VC21410701,2022-01-11 03:00:00,92.77
VC21410701,2022-01-11 04:00:00,107.91
VC21410701,2022-01-11 05:00:00,113.56
VC21410701,2022-01-11 06:00:00,98.09
VC21410701,2022-01-11 07:00:00,90.31
VC21410701,2022-01-11 08:00:00,101.63
VC21410701,2022-01-11 09:00:00,104.29
VC21410701,2022-01-11 10:00:00,91.5
VC21410701,2022-01-11 11:00:00,77.4
VC21410701,2022-01-11 12:00:00,61.02
VC21410701,2022-01-11 13:00:00,50.85
VC21410701,2022-01-11 14:00:00,44.07
VC21410701,2022-01-11 15:00:00,34.16
VC21410701,2022-01-11 16:00:00,30.46
VC21410701,2022-01-11 17:00:00,21.46
VC21410701,2022-01-11 18:00:00,9.27
VC21410701,2022-01-11 19:00:00,18.44
VC21410701,2022-01-11 20:00:00,51.37
VC21410701,2022-01-11 21:00:00,101.81
VC21410701,2022-01-11 22:00:00,163.87
VC21410701,2022-01-11 23:00:00,119.42
VC21410701,2022-01-12 00:00:00,80.85
VC21410701,2022-01-12 01:00:00,67.55
VC21410701,2022-01-12 02:00:00,64.75
VC21410701,2022-01-12 03:00:00,58.15
VC21410701,2022-01-12 04:00:00,48.65
VC21410701,2022-01-12 05:00:00,44.86
VC21410701,2022-01-12 06:00:00,38.58
VC21410701,2022-01-12 07:00:00,19.18
VC21410701,2022-01-12 08:00:00,14.31
VC21410701,2022-01-12 09:00:00,37.78
VC21410701,2022-01-12 10:00:00,37.53
VC21410701,2022-01-12 11:00:00,32.21
VC21410701,2022-01-12 12:00:00,27.07
VC21410701,2022-01-12 13:00:00,14.44
VC21410701,2022-01-12 14:00:00,16.5
VC21410701,2022-01-12 15:00:00,13.43
VC21410701,2022-01-12 16:00:00,16.33
VC21410701,2022-01-12 17:00:00,19.0
VC21410701,2022-01-12 18:00:00,16.76
VC21410701,2022-01-12 19:00:00,23.68
VC21410701,2022-01-12 20:00:00,33.69
VC21410701,2022-01-12 21:00:00,72.84
VC21410701,2022-01-12 22:00:00,78.18
VC21410701,2022-01-12 23:00:00,68.29
VC21410701,2022-01-13 00:00:00,67.72
VC21410701,2022-01-13 01:00:00,55.79
VC21410701,2022-01-13 02:00:00,52.01
VC21410701,2022-01-13 03:00:00,49.36
VC21410701,2022-01-13 04:00:00,42.52
VC21410701,2022-01-13 05:00:00,36.92
VC21410701,2022-01-13 06:00:00,27.7
VC21410701,2022-01-13 07:00:00,21.66
VC21410701,2022-01-13 08:00:00,24.52
VC21410701,2022-01-13 09:00:00,43.38
VC21410701,2022-01-13 10:00:00,68.09
VC21410701,2022-01-13 11:00:00,135.1
VC21410701,2022-01-13 12:00:00,155.04
VC21410701,2022-01-13 13:00:00,151.22
VC21410701,2022-01-13 14:00:00,129.9
VC21410701,2022-01-13 15:00:00,114.97
VC21410701,2022-01-13 16:00:00,173.45
VC21410701,2022-01-13 17:00:00,224.02
VC21410701,2022-01-13 18:00:00,376.77
VC21410701,2022-01-13 19:00:00,523.07
VC21410701,2022-01-13 20:00:00,640.98
VC21410701,2022-01-13 21:00:00,816.46
VC21410701,2022-01-13 22:00:00,882.82
VC21410701,2022-01-13 23:00:00,745.9
VC21410701,2022-01-14 00:00:00,502.73
VC21410701,2022-01-14 01:00:00,376.64
VC21410701,2022-01-14 02:00:00,318.98
VC21410701,2022-01-14 03:00:00,196.22
VC21410701,2022-01-14 04:00:00,144.87
VC21410701,2022-01-14 05:00:00,120.58
VC21410701,2022-01-14 06:00:00,103.29
VC21410701,2022-01-14 07:00:00,96.95
VC21410701,2022-01-14 08:00:00,101.81
VC21410701,2022-01-14 09:00:00,103.07
VC21410701,2022-01-14 10:00:00,107.17
VC21410701,2022-01-14 11:00:00,125.42
VC21410701,2022-01-14 12:00:00,141.48
VC21410701,2022-01-14 13:00:00,142.86
VC21410701,2022-01-14 14:00:00,135.99
VC21410701,2022-01-14 15:00:00,132.82
VC21410701,2022-01-14 16:00:00,125.83
VC21410701,2022-01-14 17:00:00,116.52
VC21410701,2022-01-14 18:00:00,96.41
VC21410701,2022-01-14 19:00:00,108.63
VC21410701,2022-01-14 20:00:00,127.92
VC21410701,2022-01-14 21:00:00,237.36
VC21410701,2022-01-14 22:00:00,202.41
VC21410701,2022-01-14 23:00:00,178.54
VC21410701,2022-01-15 00:00:00,120.66
VC21410701,2022-01-15 01:00:00,109.42
VC21410701,2022-01-15 02:00:00,91.46
VC21410701,2022-01-15 03:00:00,105.63
VC21410701,2022-01-15 04:00:00,101.89
VC21410701,2022-01-15 05:00:00,102.57
VC21410701,2022-01-15 06:00:00,86.27
VC21410701,2022-01-15 07:00:00,69.31
VC21410701,2022-01-15 08:00:00,60.21
VC21410701,2022-01-15 09:00:00,71.9
VC21410701,2022-01-15 10:00:00,91.25
VC21410701,2022-01-15 11:00:00,95.46
VC21410701,2022-01-15 12:00:00,98.53
VC21410701,2022-01-15 13:00:00,95.86
VC21410701,2022-01-15 14:00:00,87.07
VC21410701,2022-01-15 15:00:00,81.45
VC21410701,2022-01-15 16:00:00,77.43
VC21410701,2022-01-15 17:00:00,74.57
VC21410701,2022-01-15 18:00:00,68.39
VC21410701,2022-01-15 19:00:00,66.77
VC21410701,2022-01-15 20:00:00,64.08
VC21410701,2022-01-15 21:00:00,55.3
VC21410701,2022-01-15 22:00:00,50.54
VC21410701,2022-01-15 23:00:00,45.1
VC21410701,2022-01-16 00:00:00,36.77
VC21410701,2022-01-16 01:00:00,36.68
VC21410701,2022-01-16 02:00:00,32.77
VC21410701,2022-01-16 03:00:00,37.35
VC21410701,2022-01-16 04:00:00,38.93
VC21410701,2022-01-16 05:00:00,36.64
VC21410701,2022-01-16 06:00:00,40.63
VC21410701,2022-01-16 07:00:00,43.54
VC21410701,2022-01-16 08:00:00,45.48
VC21410701,2022-01-16 09:00:00,47.22
VC21410701,2022-01-16 10:00:00,37.27
VC21410701,2022-01-16 11:00:00,20.37
VC21410701,2022-01-16 12:00:00,15.02
VC21410701,2022-01-16 13:00:00,19.32
VC21410701,2022-01-16 14:00:00,14.08
VC21410701,2022-01-16 15:00:00,9.21
VC21410701,2022-01-16 16:00:00,10.65
VC21410701,2022-01-16 17:00:00,11.24
VC21410701,2022-01-16 18:00:00,10.49
VC21410701,2022-01-16 19:00:00,15.79
VC21410701,2022-01-16 20:00:00,36.31
VC21410701,2022-01-16 21:00:00,50.71
VC21410701,2022-01-16 22:00:00,56.94
VC21410701,2022-01-16 23:00:00,45.37
VC21410701,2022-01-17 00:00:00,39.25
VC21410701,2022-01-17 01:00:00,36.01
VC21410701,2022-01-17 02:00:00,40.34
VC21410701,2022-01-17 03:00:00,46.53
VC21410701,2022-01-17 04:00:00,73.65
VC21410701,2022-01-17 05:00:00,91.87
VC21410701,2022-01-17 06:00:00,92.08
VC21410701,2022-01-17 07:00:00,95.6
VC21410701,2022-01-17 08:00:00,100.77
VC21410701,2022-01-17 09:00:00,102.4
VC21410701,2022-01-17 10:00:00,98.4
VC21410701,2022-01-17 11:00:00,95.59
VC21410701,2022-01-17 12:00:00,98.61
VC21410701,2022-01-17 13:00:00,101.98
VC21410701,2022-01-17 14:00:00,118.79
VC21410701,2022-01-17 15:00:00,121.83
VC21410701,2022-01-17 16:00:00,122.64
VC21410701,2022-01-17 17:00:00,116.86
VC21410701,2022-01-17 18:00:00,107.52
VC21410701,2022-01-17 19:00:00,105.54
VC21410701,2022-01-17 20:00:00,126.47
VC21410701,2022-01-17 21:00:00,145.73
VC21410701,2022-01-17 22:00:00,151.39
VC21410701,2022-01-17 23:00:00,158.24
VC21410701,2022-01-18 00:00:00,162.38
VC21410701,2022-01-18 01:00:00,159.98
VC21410701,2022-01-18 02:00:00,145.9
VC21410701,2022-01-18 03:00:00,121.27
VC21410701,2022-01-18 04:00:00,133.04
VC21410701,2022-01-18 05:00:00,136.04
VC21410701,2022-01-18 06:00:00,128.55
VC21410701,2022-01-18 07:00:00,130.22
VC21410701,2022-01-18 08:00:00,122.71
VC21410701,2022-01-18 09:00:00,126.11
VC21410701,2022-01-18 10:00:00,126.1
VC21410701,2022-01-18 11:00:00,115.35
