Sensor,Time Point,value
VC21410701,2022-04-23 06:00:00,29.31
VC21410701,2022-04-23 07:00:00,29.65
VC21410701,2022-04-23 08:00:00,29.57
VC21410701,2022-04-23 09:00:00,29.3
VC21410701,2022-04-23 10:00:00,29.06
VC21410701,2022-04-23 11:00:00,28.92
VC21410701,2022-04-23 12:00:00,29.11
VC21410701,2022-04-23 13:00:00,29.49
VC21410701,2022-04-23 14:00:00,30.13
VC21410701,2022-04-23 15:00:00,30.89
VC21410701,2022-04-23 16:00:00,31.4
VC21410701,2022-04-23 17:00:00,31.92
VC21410701,2022-04-23 18:00:00,31.83
VC21410701,2022-04-23 19:00:00,32.13
VC21410701,2022-04-23 20:00:00,32.54
VC21410701,2022-04-23 21:00:00,32.57
VC21410701,2022-04-23 22:00:00,32.71
VC21410701,2022-04-23 23:00:00,32.95
VC21410701,2022-04-24 00:00:00,33.19
VC21410701,2022-04-24 01:00:00,33.66
VC21410701,2022-04-24 02:00:00,33.35
VC21410701,2022-04-24 03:00:00,32.76
VC21410701,2022-04-24 04:00:00,32.78
VC21410701,2022-04-24 05:00:00,32.86
VC21410701,2022-04-24 06:00:00,32.93
VC21410701,2022-04-24 07:00:00,32.97
VC21410701,2022-04-24 08:00:00,32.79
VC21410701,2022-04-24 09:00:00,32.75
VC21410701,2022-04-24 10:00:00,33.09
VC21410701,2022-04-24 11:00:00,33.76
VC21410701,2022-04-24 12:00:00,34.69
VC21410701,2022-04-24 13:00:00,35.85
VC21410701,2022-04-24 14:00:00,36.77
VC21410701,2022-04-24 15:00:00,37.28
VC21410701,2022-04-24 16:00:00,37.75
VC21410701,2022-04-24 17:00:00,38.51
VC21410701,2022-04-24 18:00:00,39.43
VC21410701,2022-04-24 19:00:00,39.88
VC21410701,2022-04-24 20:00:00,39.23
VC21410701,2022-04-24 21:00:00,38.2
VC21410701,2022-04-24 22:00:00,37.49
VC21410701,2022-04-24 23:00:00,37.31
VC21410701,2022-04-25 00:00:00,37.16
VC21410701,2022-04-25 01:00:00,37.27
VC21410701,2022-04-25 02:00:00,37.6
VC21410701,2022-04-25 03:00:00,37.76
VC21410701,2022-04-25 04:00:00,37.88
VC21410701,2022-04-25 05:00:00,37.89
VC21410701,2022-04-25 06:00:00,37.38
VC21410701,2022-04-25 07:00:00,37.21
VC21410701,2022-04-25 08:00:00,37.37
VC21410701,2022-04-25 09:00:00,37.7
VC21410701,2022-04-25 10:00:00,37.75
VC21410701,2022-04-25 11:00:00,37.88
VC21410701,2022-04-25 12:00:00,38.12
VC21410701,2022-04-25 13:00:00,38.49
VC21410701,2022-04-25 14:00:00,39.44
VC21410701,2022-04-25 15:00:00,40.19
VC21410701,2022-04-25 16:00:00,40.67
VC21410701,2022-04-25 17:00:00,41.3
VC21410701,2022-04-25 18:00:00,41.63
VC21410701,2022-04-25 19:00:00,41.51
VC21410701,2022-04-25 20:00:00,40.88
VC21410701,2022-04-25 21:00:00,40.38
VC21410701,2022-04-25 22:00:00,41.17
VC21410701,2022-04-25 23:00:00,41.62
VC21410701,2022-04-26 00:00:00,42.15
VC21410701,2022-04-26 01:00:00,42.78
VC21410701,2022-04-26 02:00:00,43.18
VC21410701,2022-04-26 03:00:00,43.48
VC21410701,2022-04-26 04:00:00,43.9
VC21410701,2022-04-26 05:00:00,44.8
VC21410701,2022-04-26 06:00:00,44.1
VC21410701,2022-04-26 07:00:00,44.03
VC21410701,2022-04-26 08:00:00,44.18
VC21410701,2022-04-26 09:00:00,44.01
VC21410701,2022-04-26 10:00:00,44.31
VC21410701,2022-04-26 11:00:00,44.62
VC21410701,2022-04-26 12:00:00,44.93
VC21410701,2022-04-26 13:00:00,44.89
VC21410701,2022-04-26 14:00:00,44.33
VC21410701,2022-04-26 15:00:00,44.89
VC21410701,2022-04-26 16:00:00,45.55
VC21410701,2022-04-26 17:00:00,45.65
VC21410701,2022-04-26 18:00:00,45.92
VC21410701,2022-04-26 19:00:00,46.06
VC21410701,2022-04-26 20:00:00,46.03
VC21410701,2022-04-26 21:00:00,45.96
VC21410701,2022-04-26 22:00:00,45.85
VC21410701,2022-04-26 23:00:00,45.3
VC21410701,2022-04-27 00:00:00,43.66
VC21410701,2022-04-27 01:00:00,42.22
VC21410701,2022-04-27 02:00:00,40.85
VC21410701,2022-04-27 03:00:00,39.19
VC21410701,2022-04-27 04:00:00,37.67
VC21410701,2022-04-27 05:00:00,34.44
VC21410701,2022-04-27 06:00:00,30.27
VC21410701,2022-04-27 07:00:00,28.17
VC21410701,2022-04-27 08:00:00,26.95
VC21410701,2022-04-27 09:00:00,26.26
VC21410701,2022-04-27 10:00:00,26.13
VC21410701,2022-04-27 11:00:00,26.2
VC21410701,2022-04-27 12:00:00,25.88
VC21410701,2022-04-27 13:00:00,25.64
VC21410701,2022-04-27 14:00:00,25.3
VC21410701,2022-04-27 15:00:00,24.82
VC21410701,2022-04-27 16:00:00,24.35
VC21410701,2022-04-27 17:00:00,23.76
VC21410701,2022-04-27 18:00:00,23.12
VC21410701,2022-04-27 19:00:00,22.75
VC21410701,2022-04-27 20:00:00,23.0
VC21410701,2022-04-27 21:00:00,23.39
VC21410701,2022-04-27 22:00:00,23.83
VC21410701,2022-04-27 23:00:00,24.11
VC21410701,2022-04-28 00:00:00,24.24
VC21410701,2022-04-28 01:00:00,24.31
VC21410701,2022-04-28 02:00:00,24.36
VC21410701,2022-04-28 03:00:00,24.26
VC21410701,2022-04-28 04:00:00,24.1
VC21410701,2022-04-28 05:00:00,23.14
VC21410701,2022-04-28 06:00:00,21.45
VC21410701,2022-04-28 07:00:00,20.43
VC21410701,2022-04-28 08:00:00,19.89
VC21410701,2022-04-28 09:00:00,19.7
VC21410701,2022-04-28 10:00:00,19.66
VC21410701,2022-04-28 11:00:00,19.62
VC21410701,2022-04-28 12:00:00,19.6
VC21410701,2022-04-28 13:00:00,19.34
VC21410701,2022-04-28 14:00:00,19.11
VC21410701,2022-04-28 15:00:00,18.92
VC21410701,2022-04-28 16:00:00,18.54
VC21410701,2022-04-28 17:00:00,18.42
VC21410701,2022-04-28 18:00:00,18.25
VC21410701,2022-04-28 19:00:00,18.14
VC21410701,2022-04-28 20:00:00,18.9
VC21410701,2022-04-28 21:00:00,19.48
VC21410701,2022-04-28 22:00:00,19.87
VC21410701,2022-04-28 23:00:00,20.05
VC21410701,2022-04-29 00:00:00,20.27
VC21410701,2022-04-29 01:00:00,20.3
VC21410701,2022-04-29 02:00:00,20.38
VC21410701,2022-04-29 03:00:00,20.51
VC21410701,2022-04-29 04:00:00,20.63
VC21410701,2022-04-29 05:00:00,20.04
VC21410701,2022-04-29 06:00:00,18.41
VC21410701,2022-04-29 07:00:00,17.6
VC21410701,2022-04-29 08:00:00,17.47
VC21410701,2022-04-29 09:00:00,17.18
VC21410701,2022-04-29 10:00:00,16.63
VC21410701,2022-04-29 11:00:00,16.28
VC21410701,2022-04-29 12:00:00,16.07
VC21410701,2022-04-29 13:00:00,16.12
VC21410701,2022-04-29 14:00:00,16.19
VC21410701,2022-04-29 15:00:00,16.17
VC21410701,2022-04-29 16:00:00,15.94
VC21410701,2022-04-29 17:00:00,15.84
VC21410701,2022-04-29 18:00:00,15.58
VC21410701,2022-04-29 19:00:00,15.59
VC21410701,2022-04-29 20:00:00,16.11
VC21410701,2022-04-29 21:00:00,16.74
VC21410701,2022-04-29 22:00:00,17.32
VC21410701,2022-04-29 23:00:00,18.02
VC21410701,2022-04-30 00:00:00,18.86
VC21410701,2022-04-30 01:00:00,19.67
VC21410701,2022-04-30 02:00:00,19.97
VC21410701,2022-04-30 03:00:00,19.91
VC21410701,2022-04-30 04:00:00,19.72
VC21410701,2022-04-30 05:00:00,19.54
VC21410701,2022-04-30 06:00:00,19.35
VC21410701,2022-04-30 07:00:00,19.16
VC21410701,2022-04-30 08:00:00,18.8
VC21410701,2022-04-30 09:00:00,18.17
VC21410701,2022-04-30 10:00:00,17.8
VC21410701,2022-04-30 11:00:00,17.46
VC21410701,2022-04-30 12:00:00,17.69
VC21410701,2022-04-30 13:00:00,17.92
VC21410701,2022-04-30 14:00:00,18.09
VC21410701,2022-04-30 15:00:00,18.49
VC21410701,2022-04-30 16:00:00,18.77
VC21410701,2022-04-30 17:00:00,19.11
VC21410701,2022-04-30 18:00:00,19.38
VC21410701,2022-04-30 19:00:00,19.67
VC21410701,2022-04-30 20:00:00,19.98
VC21410701,2022-04-30 21:00:00,20.38
VC21410701,2022-04-30 22:00:00,20.88
VC21410701,2022-04-30 23:00:00,21.38
VC21410701,2022-05-01 00:00:00,21.92
VC21410701,2022-05-01 01:00:00,22.77
VC21410701,2022-05-01 02:00:00,23.11
VC21410701,2022-05-01 03:00:00,23.49
VC21410701,2022-05-01 04:00:00,23.81
VC21410701,2022-05-01 05:00:00,24.29
VC21410701,2022-05-01 06:00:00,24.95
VC21410701,2022-05-01 07:00:00,25.53
VC21410701,2022-05-01 08:00:00,25.8
VC21410701,2022-05-01 09:00:00,26.27
VC21410701,2022-05-01 10:00:00,27.05
VC21410701,2022-05-01 11:00:00,27.58
VC21410701,2022-05-01 12:00:00,27.9
VC21410701,2022-05-01 13:00:00,28.14
VC21410701,2022-05-01 14:00:00,29.07
VC21410701,2022-05-01 15:00:00,30.54
VC21410701,2022-05-01 16:00:00,31.11
VC21410701,2022-05-01 17:00:00,31.6
VC21410701,2022-05-01 18:00:00,31.88
VC21410701,2022-05-01 19:00:00,32.2
VC21410701,2022-05-01 20:00:00,32.67
VC21410701,2022-05-01 21:00:00,32.96
VC21410701,2022-05-01 22:00:00,33.23
VC21410701,2022-05-01 23:00:00,33.3
VC21410701,2022-05-02 00:00:00,33.42
VC21410701,2022-05-02 01:00:00,33.62
VC21410701,2022-05-02 02:00:00,33.96
VC21410701,2022-05-02 03:00:00,34.29
VC21410701,2022-05-02 04:00:00,34.57
VC21410701,2022-05-02 05:00:00,34.89
VC21410701,2022-05-02 06:00:00,34.58
VC21410701,2022-05-02 07:00:00,34.52
VC21410701,2022-05-02 08:00:00,34.7
VC21410701,2022-05-02 09:00:00,35.41
VC21410701,2022-05-02 10:00:00,38.08
VC21410701,2022-05-02 11:00:00,
VC21410701,2022-05-02 12:00:00,
VC21410705,2022-01-01 05:00:00,
VC21410705,2022-01-01 06:00:00,
VC21410705,2022-01-01 07:00:00,
VC21410705,2022-01-01 08:00:00,
VC21410705,2022-01-01 09:00:00,
VC21410705,2022-01-01 10:00:00,
VC21410705,2022-01-01 11:00:00,
VC21410705,2022-01-01 12:00:00,
VC21410705,2022-01-01 13:00:00,
VC21410705,2022-01-01 14:00:00,
VC21410705,2022-01-01 15:00:00,
VC21410705,2022-01-01 16:00:00,
VC21410705,2022-01-01 17:00:00,
VC21410705,2022-01-01 18:00:00,
VC21410705,2022-01-01 19:00:00,
VC21410705,2022-01-01 20:00:00,
VC21410705,2022-01-01 21:00:00,
VC21410705,2022-01-01 22:00:00,
VC21410705,2022-01-01 23:00:00,
VC21410705,2022-01-02 00:00:00,
VC21410705,2022-01-02 01:00:00,
VC21410705,2022-01-02 02:00:00,
VC21410705,2022-01-02 03:00:00,
VC21410705,2022-01-02 04:00:00,
VC21410705,2022-01-02 05:00:00,
VC21410705,2022-01-02 06:00:00,
VC21410705,2022-01-02 07:00:00,
VC21410705,2022-01-02 08:00:00,
VC21410705,2022-01-02 09:00:00,
VC21410705,2022-01-02 10:00:00,
VC21410705,2022-01-02 11:00:00,
VC21410705,2022-01-02 12:00:00,
VC21410705,2022-01-02 13:00:00,
VC21410705,2022-01-02 14:00:00,
VC21410705,2022-01-02 15:00:00,
VC21410705,2022-01-02 16:00:00,
VC21410705,2022-01-02 17:00:00,
VC21410705,2022-01-02 18:00:00,
VC21410705,2022-01-02 19:00:00,
VC21410705,2022-01-02 20:00:00,
VC21410705,2022-01-02 21:00:00,
VC21410705,2022-01-02 22:00:00,
VC21410705,2022-01-02 23:00:00,
VC21410705,2022-01-03 00:00:00,
VC21410705,2022-01-03 01:00:00,
VC21410705,2022-01-03 02:00:00,
VC21410705,2022-01-03 03:00:00,
VC21410705,2022-01-03 04:00:00,
VC21410705,2022-01-03 05:00:00,
VC21410705,2022-01-03 06:00:00,
VC21410705,2022-01-03 07:00:00,
VC21410705,2022-01-03 08:00:00,
VC21410705,2022-01-03 09:00:00,
VC21410705,2022-01-03 10:00:00,
VC21410705,2022-01-03 11:00:00,
VC21410705,2022-01-03 12:00:00,30.88
VC21410705,2022-01-03 13:00:00,30.04
VC21410705,2022-01-03 14:00:00,28.86
VC21410705,2022-01-03 15:00:00,27.32
VC21410705,2022-01-03 16:00:00,25.33
VC21410705,2022-01-03 17:00:00,24.35
VC21410705,2022-01-03 18:00:00,23.94
VC21410705,2022-01-03 19:00:00,23.3
VC21410705,2022-01-03 20:00:00,22.87
VC21410705,2022-01-03 21:00:00,22.63
VC21410705,2022-01-03 22:00:00,22.59
VC21410705,2022-01-03 23:00:00,22.54
VC21410705,2022-01-04 00:00:00,22.4
VC21410705,2022-01-04 01:00:00,22.13
VC21410705,2022-01-04 02:00:00,21.91
VC21410705,2022-01-04 03:00:00,21.73
VC21410705,2022-01-04 04:00:00,22.3
VC21410705,2022-01-04 05:00:00,24.4
VC21410705,2022-01-04 06:00:00,23.69
VC21410705,2022-01-04 07:00:00,22.94
VC21410705,2022-01-04 08:00:00,22.19
VC21410705,2022-01-04 09:00:00,21.72
VC21410705,2022-01-04 10:00:00,21.23
VC21410705,2022-01-04 11:00:00,20.99
VC21410705,2022-01-04 12:00:00,21.08
VC21410705,2022-01-04 13:00:00,21.36
VC21410705,2022-01-04 14:00:00,21.63
VC21410705,2022-01-04 15:00:00,21.84
VC21410705,2022-01-04 16:00:00,22.06
VC21410705,2022-01-04 17:00:00,22.43
VC21410705,2022-01-04 18:00:00,22.6
VC21410705,2022-01-04 19:00:00,22.61
VC21410705,2022-01-04 20:00:00,22.46
VC21410705,2022-01-04 21:00:00,22.05
VC21410705,2022-01-04 22:00:00,21.49
VC21410705,2022-01-04 23:00:00,21.34
VC21410705,2022-01-05 00:00:00,21.35
VC21410705,2022-01-05 01:00:00,21.45
VC21410705,2022-01-05 02:00:00,21.66
VC21410705,2022-01-05 03:00:00,21.85
VC21410705,2022-01-05 04:00:00,22.41
VC21410705,2022-01-05 05:00:00,23.74
VC21410705,2022-01-05 06:00:00,23.61
VC21410705,2022-01-05 07:00:00,23.39
VC21410705,2022-01-05 08:00:00,23.25
VC21410705,2022-01-05 09:00:00,23.32
VC21410705,2022-01-05 10:00:00,23.49
VC21410705,2022-01-05 11:00:00,23.69
VC21410705,2022-01-05 12:00:00,23.86
VC21410705,2022-01-05 13:00:00,24.18
VC21410705,2022-01-05 14:00:00,24.5
VC21410705,2022-01-05 15:00:00,24.8
VC21410705,2022-01-05 16:00:00,25.17
VC21410705,2022-01-05 17:00:00,25.58
VC21410705,2022-01-05 18:00:00,25.94
VC21410705,2022-01-05 19:00:00,26.18
VC21410705,2022-01-05 20:00:00,25.83
VC21410705,2022-01-05 21:00:00,25.78
VC21410705,2022-01-05 22:00:00,25.89
VC21410705,2022-01-05 23:00:00,26.07
VC21410705,2022-01-06 00:00:00,26.23
VC21410705,2022-01-06 01:00:00,26.34
VC21410705,2022-01-06 02:00:00,26.39
VC21410705,2022-01-06 03:00:00,26.36
VC21410705,2022-01-06 04:00:00,26.48
VC21410705,2022-01-06 05:00:00,26.44
VC21410705,2022-01-06 06:00:00,25.0
VC21410705,2022-01-06 07:00:00,24.14
VC21410705,2022-01-06 08:00:00,23.41
VC21410705,2022-01-06 09:00:00,22.81
VC21410705,2022-01-06 10:00:00,22.26
VC21410705,2022-01-06 11:00:00,21.76
VC21410705,2022-01-06 12:00:00,21.41
VC21410705,2022-01-06 13:00:00,20.99
VC21410705,2022-01-06 14:00:00,20.65
VC21410705,2022-01-06 15:00:00,20.43
VC21410705,2022-01-06 16:00:00,20.26
VC21410705,2022-01-06 17:00:00,20.08
VC21410705,2022-01-06 18:00:00,20.09
VC21410705,2022-01-06 19:00:00,20.09
VC21410705,2022-01-06 20:00:00,20.11
VC21410705,2022-01-06 21:00:00,19.77
VC21410705,2022-01-06 22:00:00,19.41
VC21410705,2022-01-06 23:00:00,19.29
VC21410705,2022-01-07 00:00:00,19.04
VC21410705,2022-01-07 01:00:00,19.29
VC21410705,2022-01-07 02:00:00,20.6
VC21410705,2022-01-07 03:00:00,21.7
VC21410705,2022-01-07 04:00:00,22.41
VC21410705,2022-01-07 05:00:00,23.05
VC21410705,2022-01-07 06:00:00,22.31
VC21410705,2022-01-07 07:00:00,21.14
VC21410705,2022-01-07 08:00:00,19.98
VC21410705,2022-01-07 09:00:00,18.99
VC21410705,2022-01-07 10:00:00,18.42
VC21410705,2022-01-07 11:00:00,18.01
VC21410705,2022-01-07 12:00:00,17.69
VC21410705,2022-01-07 13:00:00,17.42
VC21410705,2022-01-07 14:00:00,17.21
VC21410705,2022-01-07 15:00:00,17.08
VC21410705,2022-01-07 16:00:00,16.44
VC21410705,2022-01-07 17:00:00,15.35
VC21410705,2022-01-07 18:00:00,14.28
VC21410705,2022-01-07 19:00:00,13.72
VC21410705,2022-01-07 20:00:00,13.66
VC21410705,2022-01-07 21:00:00,13.66
VC21410705,2022-01-07 22:00:00,13.66
VC21410705,2022-01-07 23:00:00,13.69
VC21410705,2022-01-08 00:00:00,13.84
VC21410705,2022-01-08 01:00:00,13.85
VC21410705,2022-01-08 02:00:00,13.85
VC21410705,2022-01-08 03:00:00,13.8
VC21410705,2022-01-08 04:00:00,13.74
VC21410705,2022-01-08 05:00:00,13.74
VC21410705,2022-01-08 06:00:00,13.69
VC21410705,2022-01-08 07:00:00,13.65
VC21410705,2022-01-08 08:00:00,13.66
VC21410705,2022-01-08 09:00:00,13.68
VC21410705,2022-01-08 10:00:00,13.72
VC21410705,2022-01-08 11:00:00,13.75
VC21410705,2022-01-08 12:00:00,13.94
VC21410705,2022-01-08 13:00:00,14.14
VC21410705,2022-01-08 14:00:00,14.26
VC21410705,2022-01-08 15:00:00,14.32
VC21410705,2022-01-08 16:00:00,14.26
VC21410705,2022-01-08 17:00:00,14.1
VC21410705,2022-01-08 18:00:00,14.17
VC21410705,2022-01-08 19:00:00,14.39
VC21410705,2022-01-08 20:00:00,14.59
VC21410705,2022-01-08 21:00:00,14.73
VC21410705,2022-01-08 22:00:00,15.15
VC21410705,2022-01-08 23:00:00,15.63
VC21410705,2022-01-09 00:00:00,16.01
VC21410705,2022-01-09 01:00:00,16.3
VC21410705,2022-01-09 02:00:00,16.45
VC21410705,2022-01-09 03:00:00,16.54
VC21410705,2022-01-09 04:00:00,16.69
VC21410705,2022-01-09 05:00:00,17.03
VC21410705,2022-01-09 06:00:00,17.35
VC21410705,2022-01-09 07:00:00,17.71
VC21410705,2022-01-09 08:00:00,17.97
VC21410705,2022-01-09 09:00:00,18.36
VC21410705,2022-01-09 10:00:00,19.16
VC21410705,2022-01-09 11:00:00,20.76
VC21410705,2022-01-09 12:00:00,23.43
VC21410705,2022-01-09 13:00:00,25.49
VC21410705,2022-01-09 14:00:00,27.09
VC21410705,2022-01-09 15:00:00,28.07
VC21410705,2022-01-09 16:00:00,28.87
VC21410705,2022-01-09 17:00:00,29.54
VC21410705,2022-01-09 18:00:00,30.2
VC21410705,2022-01-09 19:00:00,30.96
VC21410705,2022-01-09 20:00:00,31.68
VC21410705,2022-01-09 21:00:00,32.15
VC21410705,2022-01-09 22:00:00,32.63
VC21410705,2022-01-09 23:00:00,32.27
VC21410705,2022-01-10 00:00:00,30.62
VC21410705,2022-01-10 01:00:00,28.27
VC21410705,2022-01-10 02:00:00,25.55
VC21410705,2022-01-10 03:00:00,23.53
VC21410705,2022-01-10 04:00:00,22.18
VC21410705,2022-01-10 05:00:00,22.85
VC21410705,2022-01-10 06:00:00,21.77
VC21410705,2022-01-10 07:00:00,20.76
VC21410705,2022-01-10 08:00:00,19.59
VC21410705,2022-01-10 09:00:00,18.58
VC21410705,2022-01-10 10:00:00,17.73
VC21410705,2022-01-10 11:00:00,17.39
VC21410705,2022-01-10 12:00:00,17.16
VC21410705,2022-01-10 13:00:00,16.89
VC21410705,2022-01-10 14:00:00,16.75
VC21410705,2022-01-10 15:00:00,16.7
VC21410705,2022-01-10 16:00:00,16.68
VC21410705,2022-01-10 17:00:00,16.75
VC21410705,2022-01-10 18:00:00,16.7
VC21410705,2022-01-10 19:00:00,16.46
VC21410705,2022-01-10 20:00:00,15.81
VC21410705,2022-01-10 21:00:00,14.76
VC21410705,2022-01-10 22:00:00,14.36
VC21410705,2022-01-10 23:00:00,13.98
VC21410705,2022-01-11 00:00:00,13.81
VC21410705,2022-01-11 01:00:00,13.73
VC21410705,2022-01-11 02:00:00,13.86
VC21410705,2022-01-11 03:00:00,13.81
VC21410705,2022-01-11 04:00:00,13.7
VC21410705,2022-01-11 05:00:00,15.24
VC21410705,2022-01-11 06:00:00,15.22
VC21410705,2022-01-11 07:00:00,14.83
VC21410705,2022-01-11 08:00:00,14.08
VC21410705,2022-01-11 09:00:00,13.5
VC21410705,2022-01-11 10:00:00,13.23
VC21410705,2022-01-11 11:00:00,13.34
VC21410705,2022-01-11 12:00:00,13.24
VC21410705,2022-01-11 13:00:00,13.13
VC21410705,2022-01-11 14:00:00,13.0
VC21410705,2022-01-11 15:00:00,12.78
VC21410705,2022-01-11 16:00:00,12.61
VC21410705,2022-01-11 17:00:00,12.52
VC21410705,2022-01-11 18:00:00,12.52
VC21410705,2022-01-11 19:00:00,12.58
VC21410705,2022-01-11 20:00:00,12.73
VC21410705,2022-01-11 21:00:00,12.53
VC21410705,2022-01-11 22:00:00,12.03
VC21410705,2022-01-11 23:00:00,12.32
VC21410705,2022-01-12 00:00:00,12.89
VC21410705,2022-01-12 01:00:00,12.93
VC21410705,2022-01-12 02:00:00,13.08
VC21410705,2022-01-12 03:00:00,13.27
VC21410705,2022-01-12 04:00:00,13.57
VC21410705,2022-01-12 05:00:00,13.65
VC21410705,2022-01-12 06:00:00,13.8
VC21410705,2022-01-12 07:00:00,13.86
VC21410705,2022-01-12 08:00:00,13.95
VC21410705,2022-01-12 09:00:00,14.11
VC21410705,2022-01-12 10:00:00,14.24
VC21410705,2022-01-12 11:00:00,14.36
VC21410705,2022-01-12 12:00:00,14.51
VC21410705,2022-01-12 13:00:00,14.65
VC21410705,2022-01-12 14:00:00,14.86
VC21410705,2022-01-12 15:00:00,14.96
VC21410705,2022-01-12 16:00:00,15.18
VC21410705,2022-01-12 17:00:00,15.45
VC21410705,2022-01-12 18:00:00,15.7
VC21410705,2022-01-12 19:00:00,15.83
VC21410705,2022-01-12 20:00:00,15.83
VC21410705,2022-01-12 21:00:00,15.99
VC21410705,2022-01-12 22:00:00,16.29
VC21410705,2022-01-12 23:00:00,16.75
VC21410705,2022-01-13 00:00:00,17.04
VC21410705,2022-01-13 01:00:00,17.15
VC21410705,2022-01-13 02:00:00,17.27
VC21410705,2022-01-13 03:00:00,17.54
VC21410705,2022-01-13 04:00:00,17.81
VC21410705,2022-01-13 05:00:00,18.13
VC21410705,2022-01-13 06:00:00,18.39
VC21410705,2022-01-13 07:00:00,18.71
VC21410705,2022-01-13 08:00:00,18.95
VC21410705,2022-01-13 09:00:00,19.28
VC21410705,2022-01-13 10:00:00,19.53
VC21410705,2022-01-13 11:00:00,19.54
VC21410705,2022-01-13 12:00:00,19.46
VC21410705,2022-01-13 13:00:00,19.32
VC21410705,2022-01-13 14:00:00,19.04
VC21410705,2022-01-13 15:00:00,18.93
VC21410705,2022-01-13 16:00:00,18.91
VC21410705,2022-01-13 17:00:00,19.03
VC21410705,2022-01-13 18:00:00,19.21
VC21410705,2022-01-13 19:00:00,19.51
VC21410705,2022-01-13 20:00:00,19.66
VC21410705,2022-01-13 21:00:00,19.76
VC21410705,2022-01-13 22:00:00,19.83
VC21410705,2022-01-13 23:00:00,19.88
VC21410705,2022-01-14 00:00:00,19.82
VC21410705,2022-01-14 01:00:00,19.79
VC21410705,2022-01-14 02:00:00,19.84
VC21410705,2022-01-14 03:00:00,19.89
VC21410705,2022-01-14 04:00:00,19.93
VC21410705,2022-01-14 05:00:00,19.9
VC21410705,2022-01-14 06:00:00,20.02
VC21410705,2022-01-14 07:00:00,20.49
VC21410705,2022-01-14 08:00:00,21.19
VC21410705,2022-01-14 09:00:00,21.66
VC21410705,2022-01-14 10:00:00,21.96
VC21410705,2022-01-14 11:00:00,22.17
VC21410705,2022-01-14 12:00:00,22.21
VC21410705,2022-01-14 13:00:00,22.17
VC21410705,2022-01-14 14:00:00,22.02
VC21410705,2022-01-14 15:00:00,21.54
VC21410705,2022-01-14 16:00:00,21.25
VC21410705,2022-01-14 17:00:00,20.98
VC21410705,2022-01-14 18:00:00,20.58
VC21410705,2022-01-14 19:00:00,20.27
VC21410705,2022-01-14 20:00:00,19.99
VC21410705,2022-01-14 21:00:00,19.17
VC21410705,2022-01-14 22:00:00,18.65
VC21410705,2022-01-14 23:00:00,18.17
VC21410705,2022-01-15 00:00:00,17.64
VC21410705,2022-01-15 01:00:00,16.76
VC21410705,2022-01-15 02:00:00,15.51
VC21410705,2022-01-15 03:00:00,14.81
VC21410705,2022-01-15 04:00:00,14.2
VC21410705,2022-01-15 05:00:00,13.49
VC21410705,2022-01-15 06:00:00,12.75
VC21410705,2022-01-15 07:00:00,12.19
VC21410705,2022-01-15 08:00:00,11.84
VC21410705,2022-01-15 09:00:00,11.29
VC21410705,2022-01-15 10:00:00,10.79
VC21410705,2022-01-15 11:00:00,10.26
VC21410705,2022-01-15 12:00:00,9.87
VC21410705,2022-01-15 13:00:00,9.75
VC21410705,2022-01-15 14:00:00,9.56
VC21410705,2022-01-15 15:00:00,9.36
VC21410705,2022-01-15 16:00:00,9.29
VC21410705,2022-01-15 17:00:00,9.39
VC21410705,2022-01-15 18:00:00,9.49
VC21410705,2022-01-15 19:00:00,9.63
VC21410705,2022-01-15 20:00:00,9.73
VC21410705,2022-01-15 21:00:00,9.84
VC21410705,2022-01-15 22:00:00,9.83
VC21410705,2022-01-15 23:00:00,9.77
VC21410705,2022-01-16 00:00:00,9.79
VC21410705,2022-01-16 01:00:00,9.96
VC21410705,2022-01-16 02:00:00,9.88
VC21410705,2022-01-16 03:00:00,9.82
VC21410705,2022-01-16 04:00:00,9.78
VC21410705,2022-01-16 05:00:00,9.75
VC21410705,2022-01-16 06:00:00,9.86
VC21410705,2022-01-16 07:00:00,10.02
VC21410705,2022-01-16 08:00:00,10.16
VC21410705,2022-01-16 09:00:00,10.42
VC21410705,2022-01-16 10:00:00,10.6
VC21410705,2022-01-16 11:00:00,10.82
VC21410705,2022-01-16 12:00:00,11.2
VC21410705,2022-01-16 13:00:00,11.51
VC21410705,2022-01-16 14:00:00,12.8
VC21410705,2022-01-16 15:00:00,14.86
VC21410705,2022-01-16 16:00:00,16.15
VC21410705,2022-01-16 17:00:00,16.98
VC21410705,2022-01-16 18:00:00,17.39
VC21410705,2022-01-16 19:00:00,18.0
VC21410705,2022-01-16 20:00:00,18.54
VC21410705,2022-01-16 21:00:00,19.14
VC21410705,2022-01-16 22:00:00,20.09
VC21410705,2022-01-16 23:00:00,21.1
VC21410705,2022-01-17 00:00:00,22.17
VC21410705,2022-01-17 01:00:00,24.35
VC21410705,2022-01-17 02:00:00,26.69
VC21410705,2022-01-17 03:00:00,26.82
VC21410705,2022-01-17 04:00:00,26.65
VC21410705,2022-01-17 05:00:00,26.76
VC21410705,2022-01-17 06:00:00,26.79
VC21410705,2022-01-17 07:00:00,26.68
VC21410705,2022-01-17 08:00:00,26.74
VC21410705,2022-01-17 09:00:00,26.7
VC21410705,2022-01-17 10:00:00,26.11
VC21410705,2022-01-17 11:00:00,24.31
VC21410705,2022-01-17 12:00:00,22.33
